,mlb_name,pitch_type,quality,ball_pct,strike_pct,foul_pct,in_play_pct,pitch_count,avg_qual,pitch_name
698780,Brandon McCarthy,FC,0.17306083650190185,0.3269961977186312,0.2813688212927757,0.21482889733840305,0.17680608365019013,526.0,0.1565383301837312,Cutter
699175,Brandon McCarthy,CH,-0.09851063829787228,0.5106382978723404,0.1702127659574468,0.0851063829787234,0.23404255319148937,47.0,0.12765397399004674,Changeup
700267,Brandon McCarthy,SL,0.06878787878787891,0.3181818181818182,0.22727272727272727,0.18181818181818182,0.2727272727272727,66.0,0.20810453817692648,Slider
700924,Jorge De La Rosa,FF,0.10264000000000004,0.3712,0.2528,0.1744,0.2016,625.0,0.1603646846323446,Four-seam Fastball
700929,Jorge De La Rosa,CU,0.04250000000000002,0.6071428571428571,0.26785714285714285,0.05357142857142857,0.07142857142857142,56.0,0.17778582610313318,Curveball
700932,Jorge De La Rosa,FS,0.2252558139534892,0.35348837209302325,0.313953488372093,0.16511627906976745,0.16744186046511628,430.0,0.16232061961128993,Sinking Fastball
700938,Jorge De La Rosa,FC,0.1458571428571426,0.5071428571428571,0.2571428571428571,0.15,0.08571428571428572,140.0,0.1565383301837312,Cutter
702179,Matt Shoemaker,FT,0.06507331378299079,0.36070381231671556,0.2434017595307918,0.18181818181818182,0.21407624633431085,341.0,0.09296613721316117,Two-seam Fastball
702183,Matt Shoemaker,FF,0.17263157894736822,0.3368421052631579,0.3078947368421053,0.1763157894736842,0.17894736842105263,380.0,0.1603646846323446,Four-seam Fastball
702186,Matt Shoemaker,CH,0.18454545454545457,0.45454545454545453,0.36363636363636365,0.0,0.18181818181818182,11.0,0.12765397399004674,Changeup
702191,Matt Shoemaker,SL,0.193274647887324,0.43309859154929575,0.323943661971831,0.11971830985915492,0.12323943661971831,284.0,0.20810453817692648,Slider
702204,Matt Shoemaker,KC,0.005882352941176479,0.6176470588235294,0.20588235294117646,0.08823529411764706,0.08823529411764706,34.0,0.20281804454510868,Knuckle-curve
702223,Matt Shoemaker,FS,0.17377314814814837,0.33101851851851855,0.2638888888888889,0.2013888888888889,0.2037037037037037,432.0,0.16232061961128993,Sinking Fastball
703661,Jimmy Nelson,FF,0.201418181818183,0.3187878787878788,0.2787878787878788,0.24484848484848484,0.15757575757575756,825.0,0.1603646846323446,Four-seam Fastball
703664,Jimmy Nelson,CH,0.010641025641025656,0.4358974358974359,0.16666666666666666,0.20512820512820512,0.19230769230769232,78.0,0.12765397399004674,Changeup
703671,Jimmy Nelson,SL,0.2216494845360833,0.3402061855670103,0.30721649484536084,0.18762886597938144,0.16494845360824742,485.0,0.20810453817692648,Slider
703708,Jimmy Nelson,SI,0.11610112359550666,0.32134831460674157,0.28202247191011237,0.16741573033707866,0.2292134831460674,890.0,0.11394481591195386,Sinker
703736,Jimmy Nelson,KC,0.3437236084452986,0.33013435700575816,0.43761996161228406,0.12667946257197696,0.10556621880998081,521.0,0.20281804454510868,Knuckle-curve
706464,Andrew Bailey,FF,0.1562,0.36,0.28,0.2,0.16,50.0,0.1603646846323446,Four-seam Fastball
706468,Andrew Bailey,FC,0.1992592592592594,0.2222222222222222,0.37037037037037035,0.1111111111111111,0.2962962962962963,27.0,0.1565383301837312,Cutter
706544,Francisco Liriano,FF,0.039292035398229806,0.45722713864306785,0.2359882005899705,0.13864306784660768,0.168141592920354,339.0,0.1603646846323446,Four-seam Fastball
706545,Francisco Liriano,FT,0.050932642487046556,0.43134715025906734,0.25129533678756477,0.13471502590673576,0.18264248704663213,772.0,0.09296613721316117,Two-seam Fastball
706546,Francisco Liriano,SL,0.2414466292134847,0.3497191011235955,0.35814606741573035,0.13904494382022473,0.15308988764044945,712.0,0.20810453817692648,Slider
706555,Francisco Liriano,CH,0.090857908847185,0.4343163538873995,0.24664879356568364,0.1260053619302949,0.19302949061662197,373.0,0.12765397399004674,Changeup
706598,Francisco Liriano,CU,0.1845454545454546,0.36363636363636365,0.36363636363636365,0.09090909090909091,0.18181818181818182,22.0,0.17778582610313318,Curveball
708762,Hisashi Iwakuma,FS,0.12333333333333309,0.36231884057971014,0.26570048309178745,0.17391304347826086,0.19806763285024154,207.0,0.16232061961128993,Sinking Fastball
708764,Hisashi Iwakuma,SL,0.03541666666666667,0.3333333333333333,0.22916666666666666,0.16666666666666666,0.2708333333333333,48.0,0.20810453817692648,Slider
708767,Hisashi Iwakuma,CU,0.1435384615384616,0.47692307692307695,0.3230769230769231,0.06153846153846154,0.13846153846153847,65.0,0.17778582610313318,Curveball
708772,Hisashi Iwakuma,FF,0.06765765765765781,0.36936936936936937,0.22522522522522523,0.1981981981981982,0.2072072072072072,111.0,0.1603646846323446,Four-seam Fastball
708775,Hisashi Iwakuma,SI,0.09146551724137947,0.33620689655172414,0.2672413793103448,0.1810344827586207,0.21551724137931033,116.0,0.11394481591195386,Sinker
709007,Hisashi Iwakuma,FC,0.1313375796178341,0.33121019108280253,0.29936305732484075,0.1592356687898089,0.21019108280254778,157.0,0.1565383301837312,Cutter
709466,Ryan Dull,FF,0.1918160377358499,0.32547169811320753,0.29245283018867924,0.21933962264150944,0.16273584905660377,424.0,0.1603646846323446,Four-seam Fastball
709468,Ryan Dull,SL,0.24341107871720166,0.3819241982507289,0.36151603498542273,0.11661807580174927,0.13994169096209913,343.0,0.20810453817692648,Slider
709470,Ryan Dull,CH,0.10269230769230771,0.4230769230769231,0.2692307692307692,0.10256410256410256,0.20512820512820512,78.0,0.12765397399004674,Changeup
710311,Liam Hendriks,FT,0.12422535211267616,0.38028169014084506,0.29577464788732394,0.1267605633802817,0.19718309859154928,71.0,0.09296613721316117,Two-seam Fastball
710318,Liam Hendriks,CU,0.23333333333333345,0.38095238095238093,0.2857142857142857,0.21428571428571427,0.11904761904761904,42.0,0.17778582610313318,Curveball
710322,Liam Hendriks,FF,0.23158612143742374,0.3333333333333333,0.3135068153655514,0.21189591078066913,0.1412639405204461,807.0,0.1603646846323446,Four-seam Fastball
710324,Liam Hendriks,SL,0.1240766550522645,0.43902439024390244,0.24041811846689895,0.14982578397212543,0.17073170731707318,287.0,0.20810453817692648,Slider
711524,Stephen Strasburg,FF,0.18765395894427928,0.29853372434017594,0.27741935483870966,0.24574780058651027,0.17829912023460412,1705.0,0.1603646846323446,Four-seam Fastball
711528,Stephen Strasburg,CH,0.27518678160919646,0.3864942528735632,0.33477011494252873,0.14655172413793102,0.13218390804597702,696.0,0.12765397399004674,Changeup
711531,Stephen Strasburg,CU,0.2948704663212442,0.3549222797927461,0.4378238341968912,0.07901554404145078,0.12823834196891193,772.0,0.17778582610313318,Curveball
711548,Stephen Strasburg,SL,0.13624338624338614,0.291005291005291,0.25925925925925924,0.20634920634920634,0.24338624338624337,189.0,0.20810453817692648,Slider
711850,Stephen Strasburg,FT,0.030617283950617327,0.37037037037037035,0.2222222222222222,0.1728395061728395,0.2345679012345679,81.0,0.09296613721316117,Two-seam Fastball
714967,Tyler Skaggs,FF,0.17068783068783233,0.33994708994708994,0.30423280423280424,0.1865079365079365,0.1693121693121693,756.0,0.1603646846323446,Four-seam Fastball
714968,Tyler Skaggs,FT,0.13685096153846138,0.3557692307692308,0.3076923076923077,0.14182692307692307,0.19471153846153846,416.0,0.09296613721316117,Two-seam Fastball
714969,Tyler Skaggs,CU,0.1693280000000014,0.3744,0.304,0.1584,0.1632,625.0,0.17778582610313318,Curveball
715001,Tyler Skaggs,CH,0.1373684210526313,0.3684210526315789,0.3105263157894737,0.13157894736842105,0.18947368421052632,190.0,0.12765397399004674,Changeup
716954,Jarred Cosart,SI,0.08997183098591517,0.39436619718309857,0.24225352112676057,0.18028169014084508,0.18309859154929578,355.0,0.11394481591195386,Sinker
716955,Jarred Cosart,FF,0.1460000000000002,0.38333333333333336,0.2833333333333333,0.18333333333333332,0.15,60.0,0.1603646846323446,Four-seam Fastball
716956,Jarred Cosart,KC,0.0671764705882354,0.4117647058823529,0.24705882352941178,0.15294117647058825,0.18823529411764706,85.0,0.20281804454510868,Knuckle-curve
716967,Jarred Cosart,CH,0.0505555555555556,0.5740740740740741,0.2037037037037037,0.1111111111111111,0.1111111111111111,54.0,0.12765397399004674,Changeup
717099,Jarred Cosart,SL,0.07829787234042558,0.5319148936170213,0.2553191489361702,0.0851063829787234,0.1276595744680851,47.0,0.20810453817692648,Slider
717557,Jesse Biddle,FF,0.21624999999999997,0.375,0.32142857142857145,0.17857142857142858,0.125,56.0,0.1603646846323446,Four-seam Fastball
717559,Jesse Biddle,CU,0.186,0.6,0.3333333333333333,0.06666666666666667,0.0,15.0,0.17778582610313318,Curveball
717566,Jesse Biddle,FT,-0.08857142857142856,0.47619047619047616,0.14285714285714285,0.14285714285714285,0.23809523809523808,21.0,0.09296613721316117,Two-seam Fastball
717592,Jesse Biddle,SL,0.36874999999999997,0.1875,0.375,0.25,0.1875,16.0,0.20810453817692648,Slider
717671,David Hale,FF,-0.1925,0.5833333333333334,0.0,0.25,0.16666666666666666,12.0,0.1603646846323446,Four-seam Fastball
717672,David Hale,FT,0.28740740740740756,0.3333333333333333,0.37037037037037035,0.14814814814814814,0.14814814814814814,27.0,0.09296613721316117,Two-seam Fastball
717673,David Hale,CH,0.23895833333333347,0.3333333333333333,0.3125,0.20833333333333334,0.14583333333333334,48.0,0.12765397399004674,Changeup
717758,Kyle Hendricks,FC,0.15309859154929586,0.323943661971831,0.30985915492957744,0.16901408450704225,0.19718309859154928,71.0,0.1565383301837312,Cutter
717765,Kyle Hendricks,CH,0.1487787182587678,0.33978234582829503,0.2672309552599758,0.1656590084643289,0.22732769044740025,827.0,0.12765397399004674,Changeup
717770,Kyle Hendricks,CU,0.11779220779220742,0.5411255411255411,0.31601731601731603,0.05627705627705628,0.08658008658008658,231.0,0.17778582610313318,Curveball
717823,Kyle Hendricks,FF,0.18988200589970625,0.3746312684365782,0.3230088495575221,0.16224188790560473,0.140117994100295,678.0,0.1603646846323446,Four-seam Fastball
717824,Kyle Hendricks,SI,0.15283281733746237,0.3304953560371517,0.3328173374613003,0.14628482972136223,0.19040247678018576,1292.0,0.11394481591195386,Sinker
720857,Pedro Strop,FF,0.12465811965811932,0.44017094017094016,0.3034188034188034,0.10683760683760683,0.14957264957264957,234.0,0.1603646846323446,Four-seam Fastball
720860,Pedro Strop,SL,0.3147354497354506,0.34656084656084657,0.3888888888888889,0.11375661375661375,0.15079365079365079,378.0,0.20810453817692648,Slider
720892,Pedro Strop,FT,0.07846330275229324,0.3853211009174312,0.25229357798165136,0.16055045871559634,0.2018348623853211,436.0,0.09296613721316117,Two-seam Fastball
720915,Pedro Strop,FS,0.25260869565217364,0.41545893719806765,0.34782608695652173,0.1111111111111111,0.12560386473429952,207.0,0.16232061961128993,Sinking Fastball
722122,Hector Rondon,FF,0.19413897280966924,0.3368580060422961,0.2824773413897281,0.23716012084592145,0.14350453172205438,662.0,0.1603646846323446,Four-seam Fastball
722126,Hector Rondon,FT,0.07522935779816527,0.3669724770642202,0.21100917431192662,0.2018348623853211,0.22018348623853212,109.0,0.09296613721316117,Two-seam Fastball
722127,Hector Rondon,SL,0.23093220338983184,0.3665254237288136,0.3305084745762712,0.15254237288135594,0.1504237288135593,472.0,0.20810453817692648,Slider
722141,Hector Rondon,CH,-0.06970588235294117,0.5588235294117647,0.11764705882352941,0.17647058823529413,0.14705882352941177,34.0,0.12765397399004674,Changeup
723399,Carl Edwards Jr.,FF,0.23630622009569452,0.3827751196172249,0.3043062200956938,0.20095693779904306,0.11196172248803828,1045.0,0.1603646846323446,Four-seam Fastball
723404,Carl Edwards Jr.,CU,0.2929736211031186,0.41247002398081534,0.4028776978417266,0.09112709832134293,0.09352517985611511,417.0,0.17778582610313318,Curveball
724864,Michael Pineda,FF,0.16381916329284968,0.30364372469635625,0.31309041835357626,0.1794871794871795,0.203778677462888,741.0,0.1603646846323446,Four-seam Fastball
724865,Michael Pineda,SL,0.22243197278911722,0.3673469387755102,0.3197278911564626,0.14965986394557823,0.16326530612244897,588.0,0.20810453817692648,Slider
724907,Michael Pineda,CH,0.04275362318840576,0.40096618357487923,0.178743961352657,0.21739130434782608,0.2028985507246377,207.0,0.12765397399004674,Changeup
725527,Michael Pineda,FT,-0.17666666666666667,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.4166666666666667,12.0,0.09296613721316117,Two-seam Fastball
726412,Francisco Rodriguez,FF,0.08555555555555495,0.39094650205761317,0.3168724279835391,0.09465020576131687,0.19753086419753085,243.0,0.1603646846323446,Four-seam Fastball
726413,Francisco Rodriguez,CU,0.11609756097560986,0.4878048780487805,0.2682926829268293,0.12195121951219512,0.12195121951219512,41.0,0.17778582610313318,Curveball
726414,Francisco Rodriguez,CH,0.25481249999999966,0.3125,0.35625,0.14375,0.1875,160.0,0.12765397399004674,Changeup
726861,Jacob deGrom,FT,0.09485018726591736,0.32771535580524347,0.27902621722846443,0.15730337078651685,0.23595505617977527,534.0,0.09296613721316117,Two-seam Fastball
726864,Jacob deGrom,SL,0.23001161440185977,0.3205574912891986,0.34494773519163763,0.15563298490127758,0.17886178861788618,861.0,0.20810453817692648,Slider
726866,Jacob deGrom,FF,0.2984033613445329,0.32255979314802846,0.3451842275371687,0.21266968325791855,0.1195862960568843,1547.0,0.1603646846323446,Four-seam Fastball
726875,Jacob deGrom,CU,0.2512784090909096,0.32386363636363635,0.38636363636363635,0.12215909090909091,0.16761363636363635,352.0,0.17778582610313318,Curveball
726891,Jacob deGrom,CH,0.13309523809523785,0.3484848484848485,0.2683982683982684,0.170995670995671,0.21212121212121213,462.0,0.12765397399004674,Changeup
730617,James Hoyt,FF,0.09840125391849473,0.39184952978056425,0.25391849529780564,0.19435736677115986,0.15987460815047022,319.0,0.1603646846323446,Four-seam Fastball
730618,James Hoyt,SL,0.3715505617977537,0.2876404494382023,0.41797752808988764,0.14157303370786517,0.15280898876404495,445.0,0.20810453817692648,Slider
730654,James Hoyt,CH,0.11463414634146346,0.573170731707317,0.25609756097560976,0.08536585365853659,0.08536585365853659,82.0,0.12765397399004674,Changeup
730937,James Hoyt,FT,0.022040816326530658,0.42857142857142855,0.1836734693877551,0.20408163265306123,0.1836734693877551,49.0,0.09296613721316117,Two-seam Fastball
731512,James Paxton,FF,0.21204451345755262,0.3167701863354037,0.30434782608695654,0.21428571428571427,0.16459627329192547,1932.0,0.1603646846323446,Four-seam Fastball
731514,James Paxton,FC,0.2114039408866999,0.3842364532019704,0.29064039408866993,0.1748768472906404,0.15024630541871922,406.0,0.1565383301837312,Cutter
731518,James Paxton,KC,0.2355794701986761,0.40894039735099336,0.34105960264900664,0.1390728476821192,0.11092715231788079,604.0,0.20281804454510868,Knuckle-curve
731611,James Paxton,CH,-0.1380645161290322,0.5806451612903226,0.14516129032258066,0.04838709677419355,0.22580645161290322,62.0,0.12765397399004674,Changeup
734516,Zac Curtis,FF,0.12684210526315795,0.37894736842105264,0.28421052631578947,0.15789473684210525,0.17894736842105263,95.0,0.1603646846323446,Four-seam Fastball
734518,Zac Curtis,CH,0.14421052631578957,0.34210526315789475,0.2894736842105263,0.15789473684210525,0.21052631578947367,38.0,0.12765397399004674,Changeup
734537,Zac Curtis,SL,0.1419512195121952,0.36585365853658536,0.2682926829268293,0.1951219512195122,0.17073170731707318,41.0,0.20810453817692648,Slider
734700,Jason Hammel,FF,0.12679599499374372,0.3241551939924906,0.26032540675844806,0.2002503128911139,0.21526908635794745,799.0,0.1603646846323446,Four-seam Fastball
734701,Jason Hammel,FT,0.05982127659574534,0.3497872340425532,0.2195744680851064,0.20595744680851064,0.2246808510638298,1175.0,0.09296613721316117,Two-seam Fastball
734703,Jason Hammel,SL,0.18299568965517318,0.3584770114942529,0.3218390804597701,0.1300287356321839,0.1896551724137931,1392.0,0.20810453817692648,Slider
734704,Jason Hammel,CU,0.21614147909967876,0.3954983922829582,0.37942122186495175,0.10932475884244373,0.1157556270096463,311.0,0.17778582610313318,Curveball
734721,Jason Hammel,CH,-0.014968553459119483,0.42138364779874216,0.16981132075471697,0.18238993710691823,0.22641509433962265,159.0,0.12765397399004674,Changeup
738536,Jeremy Jeffress,CH,-0.11821428571428567,0.5714285714285714,0.17857142857142858,0.03571428571428571,0.21428571428571427,28.0,0.12765397399004674,Changeup
738547,Jeremy Jeffress,KC,0.17220973782771523,0.449438202247191,0.32209737827715357,0.10112359550561797,0.12734082397003746,267.0,0.20281804454510868,Knuckle-curve
738550,Jeremy Jeffress,FF,0.1481114551083588,0.38080495356037153,0.3065015479876161,0.14860681114551083,0.16408668730650156,323.0,0.1603646846323446,Four-seam Fastball
738559,Jeremy Jeffress,FT,0.0774054982817866,0.36597938144329895,0.23711340206185566,0.19072164948453607,0.20618556701030927,582.0,0.09296613721316117,Two-seam Fastball
738620,Jeremy Jeffress,FS,0.16580487804878008,0.34146341463414637,0.2634146341463415,0.18048780487804877,0.2146341463414634,205.0,0.16232061961128993,Sinking Fastball
739941,Nick Gardewine,SL,0.0733333333333334,0.3194444444444444,0.2361111111111111,0.16666666666666666,0.2777777777777778,72.0,0.20810453817692648,Slider
739942,Nick Gardewine,FF,0.1430921052631577,0.42105263157894735,0.23026315789473684,0.2236842105263158,0.125,152.0,0.1603646846323446,Four-seam Fastball
739969,Nick Gardewine,FT,0.021481481481481476,0.4074074074074074,0.1111111111111111,0.3333333333333333,0.14814814814814814,27.0,0.09296613721316117,Two-seam Fastball
